type,model,src,nat,status
Infantry Fighting Vehicles,BMP-2,https://i.postimg.cc/rpTdbQ9m/29.png,ukr,captured
Infantry Fighting Vehicles,BMD-2,https://i.postimg.cc/gkLq4R0v/86.png  ,ukr,captured
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/Cx33pLj5/4482.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/13p9x7jH/da3.jpg,ukr,destroyed
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/s1dtp0fG/57.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/mZmvrdsr/44333.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/tC6bPmpj/da2.jpg,ukr,destroyed
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/zGfqWd9H/488.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/bwrJWPZp/c2.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/50qGRG89/g6.jpg,ukr,destroyed
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/pdWMwW8W/da1.jpg,ukr,damaged
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png ,ukr,captured
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/m2kRmDDP/g789.png,ukr,12
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/yd8JRBxc/5j.png,ukr,captured
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/kMzdJ1XL/18.png,ukr,captured
Infantry Fighting Vehicles,BTR-3,https://i.postimg.cc/c1B84mdp/4f.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/W42RL0Ld/5554.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/bYFbd2PW/6658.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/LXydxZVY/Screenshot-8305.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/7brvpRmG/665333.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/W4swJQ4m/ds6.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/g07BBKGD/Screenshot-9036.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/d17NHGMd/3f6.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/CM98gL2k/4690.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/LXhWx2KG/b6.jpg,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/52BbGJSn/8j.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/ncbZ4y5B/79.png,ukr,destroyed
Infantry Fighting Vehicles,BTR-4,https://twitter.com/RALee85/status/1497785823198162944,ukr,damaged
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/mkdGX6cb/447.png,ukr,abandoned
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/xd84RZV8/Screenshot-9035.png,ukr,abandoned
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/tCP3NpHR/c1.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/htB9C6SL/c2.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/wBxnxNsW/5g.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/hvD5vnK7/c2.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/QCfnWzMY/c3.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/Nf0nwQN3/c4.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/tCmMq8wY/c5.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/XJv4gt66/Screenshot-8643.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/DzFNDmJb/j1.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/8zL3tL5S/j2.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/65KrHtcb/413.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/4x3jXzd0/4311.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/sx8Mcqch/47.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/QCRhgWpV/437.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/FKcSTZZw/52.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/6phJCJsP/667.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/J0k2Wxhq/b5.jpg,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/TYbH7h2W/46.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/13p2q8Xq/46.png,ukr,captured
Infantry Fighting Vehicles,BTR-4,https://i.postimg.cc/fTkNLbqJ/36.png,ukr,captured
Armoured Personnel Carriers,BTR-60,https://i.postimg.cc/wv5Mw3LL/Screenshot-8388.png,ukr,captured
Armoured Personnel Carriers,BTR-60,https://i.postimg.cc/brZyFMTj/f4d.png,ukr,captured
Armoured Personnel Carriers,BTR-60,https://i.postimg.cc/mgns2vNk/a1.png,ukr,captured
Armoured Personnel Carriers,BTR-60,https://i.postimg.cc/X7fQsQrh/4438.png,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/FsJZ542w/4t.png,ukr,destroyed
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/NMYwbpKc/477.png,ukr,destroyed
Armoured Personnel Carriers,BTR-70,https://postimg.cc/rKptXh9Z,ukr,damaged
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/RCWcTD3F/579.png,ukr,abandoned
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/9FS2wLRZ/Screenshot-8016.png,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/hvpjqwCG/Screenshot-8389.png,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/TYrB0g16/435.png,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/QC4rShLH/ca2.png,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/SxXFkBG3/31.png,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/W4GZXHLD/311.png,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/fTZRgryB/4678.jpg,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/vBCcdfx0/78.png,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/SKH9bxLg/57.png,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/rFZ5bm4k/588.png,ukr,captured
Armoured Personnel Carriers,BTR-70,https://i.postimg.cc/vBr82KhS/98.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/Sj0VZnW6/446i.png,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/1X15nzYz/670.png,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/vBMkTPJC/j8.jpg,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/W4LLXRmS/424.png,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/nzkzjRMq/3d.jpg,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/yYxK713w/c3.png,ukr,7
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/fTmggWDx/587.png,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/k5vgD9b4/33.png,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/kG3RCVp5/48.png,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/0jGsnKb4/547.png,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/CxPVHq9M/f11.jpg,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/251NH5fQ/f12.jpg,ukr,destroyed
Armoured Personnel Carriers,BTR-80,https://postimg.cc/NK7P45WT,ukr,damaged
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/k4Pf76VB/v1.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/NM8bFsTb/v2.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/90DnYM8h/3315.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/m2wPCdGj/f5.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/vmfmGWrJ/f433.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/KjqNr910/399.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/tT1FPh0j/456.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/0jQF7XkN/87.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/xd4xBGTy/431d.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/43N0bh7c/47.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/HkHy452z/65.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/x1Fc9pdP/c1.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/kMxNG0mN/577.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/kXT5yYWd/c2.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/dQSWMY46/b2.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/G3F3YPzY/87.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/k5LtNkxW/286.png,ukr,captured
Armoured Personnel Carriers,BTR-80,https://i.postimg.cc/kgcc9QGw/2d.png,ukr,captured
Armoured Personnel Carriers,BTR-D,https://i.postimg.cc/vHjxVmkb/688.png,ukr,destroyed
Armoured Personnel Carriers,BTR-D,https://i.postimg.cc/1zMSVqKB/46l.png,ukr,captured
Armoured Personnel Carriers,GT-MU AFV converted to APC,https://i.postimg.cc/v8C92pwN/4711.png,ukr,captured
Armoured Personnel Carriers,Unknown BTR,https://i.postimg.cc/XY5jfwhr/328.png,ukr,destroyed
Armoured Personnel Carriers,Unknown BTR,https://i.postimg.cc/524HCBT8/b1.png,ukr,abandoned
Armoured Personnel Carriers,Unknown BTR,https://i.postimg.cc/Xqm3HrGB/3378.jpg,ukr,abandoned
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/bY3x4Pp9/4478.png,ukr,destroyed
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/TPmQqZVc/d2.png,ukr,destroyed
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/MGv3ctZ7/098.png,ukr,destroyed
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/kXZgsgrP/577.jpg,ukr,destroyed
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/xdzyh4m5/54.png,ukr,destroyed
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/WzWkhGrt/46.png,ukr,destroyed
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/DzfLr2dt/4439.png,ukr,destroyed
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/GpgTN8Dn/467.png,ukr,destroyed
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/zGpRmpJ1/34.png,ukr,damaged
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/7YLY6Kz4/14.png,ukr,damaged
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/R0MP7jS3/55.png,ukr,captured
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/J0mpRLkX/5799.png,ukr,captured
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/zvFc1htz/d2.jpg,ukr,captured
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/63FnxPNL/779.png,ukr,captured
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/BbMBs1sW/80.jpg,ukr,captured
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/FzBFNNC6/13.png,ukr,17
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/8c5k2j4W/12.png,ukr,captured
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/26CSxHB0/r11.png,ukr,captured
Infantry Mobility Vehicles,HMMWV,https://i.postimg.cc/cCQ4kmGh/438.png,ukr,captured
Infantry Mobility Vehicles,HMMWV Ambulance,https://i.postimg.cc/y88wjYxy/d12.png,ukr,damaged
Infantry Mobility Vehicles,HMMWV Ambulance,https://i.postimg.cc/zX4hRNMG/4799.png,ukr,damaged
Infantry Mobility Vehicles,HMMWV Ambulance,https://i.postimg.cc/MHHmB5bG/48800.png,ukr,damaged
Infantry Mobility Vehicles,HMMWV Ambulance,https://i.postimg.cc/XvyMfKLQ/4799.png,ukr,captured
Infantry Mobility Vehicles,HMMWV Ambulance,https://i.postimg.cc/MK2kh9D5/669.png,ukr,captured
Infantry Mobility Vehicles,AT105A 'Saxon',https://i.postimg.cc/D0SW3Ftv/575.png,ukr,captured
Infantry Mobility Vehicles,AT105A 'Saxon',https://i.postimg.cc/PqVrX1Xh/467.png,ukr,captured
Infantry Mobility Vehicles,AT105A 'Saxon',https://i.postimg.cc/pLx47HSV/2s.jpg,ukr,captured
Infantry Mobility Vehicles,AT105A 'Saxon',https://i.postimg.cc/mDzV6XNy/4f.png,ukr,captured
Infantry Mobility Vehicles,KrAZ Cobra,https://i.postimg.cc/66L4GMR8/86.png,ukr,destroyed
Infantry Mobility Vehicles,KrAZ Cobra,https://i.postimg.cc/Vsnrdt20/461.jpg,ukr,destroyed
Infantry Mobility Vehicles,KrAZ Cobra,https://i.postimg.cc/W1qPQGGZ/34.png,ukr,captured
Infantry Mobility Vehicles,KrAZ Cobra,https://i.postimg.cc/d30jkjsf/28.jpg,ukr,captured
Infantry Mobility Vehicles,KrAZ Cougar,https://postimg.cc/2bj6y1j4,ukr,destroyed
Infantry Mobility Vehicles,KrAZ Cougar,https://i.postimg.cc/t4WXZNqX/487.png,ukr,captured
Infantry Mobility Vehicles,KrAZ Spartan,https://i.postimg.cc/J7bYm962/5808.png,ukr,destroyed
Infantry Mobility Vehicles,KrAZ Spartan,https://i.postimg.cc/66LgCtZ4/65.jpg,ukr,destroyed
Infantry Mobility Vehicles,KrAZ Spartan,https://i.postimg.cc/zDgsr2N7/436.png,ukr,destroyed
Infantry Mobility Vehicles,KrAZ Spartan,https://i.postimg.cc/pLzwqpFM/4788.png,ukr,destroyed
Infantry Mobility Vehicles,KrAZ Spartan,https://i.postimg.cc/ZYBTN6k6/32.png,ukr,destroyed
Infantry Mobility Vehicles,KrAZ-MPV Shrek One,https://i.postimg.cc/cJ11cr66/431h.png,ukr,captured
Infantry Mobility Vehicles,Novator,https://i.postimg.cc/nL0M3Jsd/3770.png,ukr,destroyed
Infantry Mobility Vehicles,Novator,https://i.postimg.cc/sXnWyLTC/332.png,ukr,destroyed
Infantry Mobility Vehicles,Novator,https://i.postimg.cc/MKMkcgwH/776.png,ukr,damaged
Infantry Mobility Vehicles,Novator,https://i.postimg.cc/pT6yB3Vt/43133.png,ukr,captured
Infantry Mobility Vehicles,Novator,https://i.postimg.cc/0NjZLhGD/3189.png,ukr,captured
Infantry Mobility Vehicles,Novator,https://i.postimg.cc/Ls6bb8HD/4387.png,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/hPpt3yPt/7u.png,ukr,destroyed
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/MpPNBN48/311.jpg,ukr,destroyed
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/rmJCSVgp/g1.png,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/MpqsfLzt/66590.png,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/442p3Kn8/443.png,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/wj9GFM8d/66579.png,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/c4jKpNP5/7u.png,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/VvgqDJDh/7644.png,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/1tG278jF/130.png,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/28s1cv5k/f244.png,ukr,11
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/zGf1Wqkg/4312.png,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/ZnVDfxsb/438.png,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/s2j9JmdL/f4.jpg,ukr,captured
Infantry Mobility Vehicles,Varta,https://i.postimg.cc/4d7tkwNf/d1h.jpg,ukr,captured
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/L6pqJk7y/58.png,ukr,destroyed
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/9Mk6MT7K/488.png,ukr,destroyed
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/gjVypYKQ/5779.png,ukr,destroyed
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/VL6Ht3VF/37.png,ukr,destroyed
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/gJxgjt08/338.png,ukr,destroyed
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/yNmyrwr1/776.jpg,ukr,destroyed
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/yxFchcQ4/87.png,ukr,destroyed
Infantry Mobility Vehicles,Kozak-2,https://postimg.cc/JD2WNfPx,ukr,abandoned
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/1XzJ7nhW/d2g.png,ukr,damaged
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/kMcBVF09/f4.png,ukr,captured
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/SK6qfZwB/42g.png,ukr,captured
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/3JFW2v5Y/13.png,ukr,captured
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/m2ysRLJL/4313.png,ukr,captured
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/Sx36XxJL/431.png,ukr,captured
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/T2tH9nND/47.png,ukr,captured
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/KjvxRVmz/77.png,ukr,captured
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/Ls6bb8HD/4387.png,ukr,captured
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/05BPGh0h/299.png,ukr,captured
Infantry Mobility Vehicles,Kozak-2,https://i.postimg.cc/TPgVhKdx/652.jpg,ukr,captured
Infantry Mobility Vehicles,Kozak-2M1,https://i.postimg.cc/26hQJK6t/4f1.png,ukr,captured
Infantry Mobility Vehicles,Kozak-2M1,https://i.postimg.cc/Y9QmHJ7T/5549.png,ukr,captured
Infantry Mobility Vehicles,Triton,https://i.postimg.cc/x8sb9gDh/45.png,ukr,captured
Infantry Mobility Vehicles,Triton,https://i.postimg.cc/9M2qR0bV/3388.jpg,ukr,captured
Engineering Vehicles,IMR-2 combat engineering vehicle,https://i.postimg.cc/BQxfxYwb/446.png,ukr,captured
Engineering Vehicles,BAT-2 heavy engineering vehicle,https://i.postimg.cc/2yj5tTbn/bl.png,ukr,captured
Engineering Vehicles,MDK-3 trench-digging vehicle,https://i.postimg.cc/ZYVS4vtw/3321.png,ukr,captured
Engineering Vehicles,RKhM 'Kashalot',https://i.postimg.cc/FzPFS9vz/16.png,ukr,destroyed
Engineering Vehicles,RKhM 'Kashalot',https://i.postimg.cc/FK0113Pj/776.png,ukr,captured
Engineering Vehicles,BTS-4 ARV,https://i.postimg.cc/3J251m83/38.png,ukr,captured
Engineering Vehicles,BTS-4 ARV,https://i.postimg.cc/BQyRX6qK/689.png,ukr,captured
Engineering Vehicles,BREM-1 ARV,https://i.postimg.cc/Prww0Ysy/133.png,ukr,captured
Engineering Vehicles,BSEM-4K,https://i.postimg.cc/5yjhTNPP/Screenshot-8306.png,ukr,destroyed
Engineering Vehicles,TMM-3M1 bridge layer,https://i.postimg.cc/jjscx2rh/245.png,ukr,captured
Engineering Vehicles,Pontoon bridge,https://i.postimg.cc/kXP1jwZp/576.jpg,ukr,destroyed
Engineering Vehicles,BMK-150 towing and motor boat,https://i.postimg.cc/XYDmks9r/3f.png,ukr,captured
Engineering Vehicles,KrAZ-255B with excavator,https://i.postimg.cc/zBhLwYQk/678.png,ukr,captured
Towed Artillery,100mm MT-12 anti-tank gun,https://i.postimg.cc/3x42G0DL/489.png,ukr,destroyed
Towed Artillery,100mm MT-12 anti-tank gun,https://i.postimg.cc/MGrVpjLq/n2.png,ukr,abandoned
Towed Artillery,100mm MT-12 anti-tank gun,https://i.postimg.cc/rwkdKVj0/g5d.png,ukr,captured
Towed Artillery,100mm MT-12 anti-tank gun,https://i.postimg.cc/kX1Fgtzm/542f.png,ukr,captured
Towed Artillery,122mm D-30 howitzer,https://i.postimg.cc/8cPPbrHy/3dg.jpg,ukr,destroyed
Towed Artillery,152mm 2A36 Giatsint-B field-gun,https://i.postimg.cc/65WyTWGL/g43g.png,ukr,"2,"
Towed Artillery,152mm 2A65 Msta-B howitzer,https://i.postimg.cc/zfBM7CWN/Screenshot-8227.png,ukr,abandoned
Towed Artillery,152mm 2A65 Msta-B howitzer,https://i.postimg.cc/gj9TG17c/Screenshot-8228.png,ukr,abandoned
Towed Artillery,152mm 2A65 Msta-B howitzer,https://i.postimg.cc/3Jq4jMxs/48.png,ukr,captured
Towed Artillery,Unknown towed artillery,https://i.postimg.cc/BnNpxWwv/33.jpg ,ukr,destroyed
Towed Artillery,Unknown towed artillery,https://i.postimg.cc/nV9FvX5k/f60.jpg,ukr,destroyed
Towed Artillery,Unknown towed artillery,https://i.postimg.cc/T2zhHzWn/o1.jpg,ukr,destroyed
Towed Artillery,Unknown towed artillery,https://i.postimg.cc/662ycWT9/o2.jpg,ukr,destroyed
Towed Artillery,Unknown towed artillery,https://i.postimg.cc/BnNpxWwv/33.jpg ,ukr,damaged
Towed Artillery,Unknown towed artillery,https://i.postimg.cc/J0jdMrPN/900.jpg,ukr,damaged
Self-Propelled Artillery,120mm BTR-3M2,https://i.postimg.cc/Dz71KNKJ/43111.png,ukr,destroyed
Self-Propelled Artillery,120mm BTR-3M2,https://i.postimg.cc/kgRrVZzb/41.png,ukr,captured
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/GhrFyfCw/4fhj.png,ukr,destroyed
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/43cbmftq/4466.png,ukr,destroyed
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/R0r6NcvQ/5577.png,ukr,destroyed
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/kG6swKK7/760.png,ukr,destroyed
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/tTtGQFZV/34.png,ukr,destroyed
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/pX8wjYSY/32.jpg,ukr,destroyed
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/TwZV2tLf/799.jpg,ukr,damaged
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/MKTfGGmK/334.png,ukr,abandoned
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/x1nDQ4cP/Screenshot-8055.png,ukr,captured
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://postimg.cc/dh3pzgQm,ukr,captured
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/L6z1LJRS/578.png,ukr,captured
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/Pry1GzXj/49.png,ukr,captured
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/dVSd3sZN/d6.png,ukr,captured
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/nrk0d0M0/55.png,ukr,captured
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/rFmzzNcR/Screenshot-9591.png,ukr,captured
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/VLVvt0LG/Screenshot-9592.png,ukr,captured
Self-Propelled Artillery,122mm 2S1 Gvozdika,https://i.postimg.cc/Hk8x9Wrp/Screenshot-9593.png,ukr,captured
Self-Propelled Artillery,152mm 2S3 Akatsiya,https://postlmg.cc/56yhT3pX,ukr,captured
Self-Propelled Artillery,152mm 2S3 Akatsiya,https://i.postimg.cc/5N7Np35V/4j.png,ukr,captured
Self-Propelled Artillery,152mm 2S3 Akatsiya,https://twitter.com/UAWeapons/status/1519333255035686913,ukr,captured
Self-Propelled Artillery,152mm 2S5 Giatsint-S,https://i.postimg.cc/K857Hbg3/4f5.png,ukr,captured
Self-Propelled Artillery,152mm 2S19 Msta-S,https://i.postimg.cc/C1gj33Mx/m3.png,ukr,damaged
Self-Propelled Artillery,152mm 2S19 Msta-S,https://i.postimg.cc/MTmyq9Xb/m4.png,ukr,and
Self-Propelled Artillery,203mm 2S7 Pion,https://i.postimg.cc/6pc6knVX/4j.png,ukr,destroyed
Self-Propelled Artillery,203mm 2S7 Pion,https://i.postimg.cc/J4s5tfKL/4376.png,ukr,damaged
Self-Propelled Artillery,Unknown SPG,https://twitter.com/UAWeapons/status/1510694748595625984  ,ukr,destroyed
Multiple Rocket Launchers,122mm BM-21 'Grad',https://i.postimg.cc/rsL2SYH9/kl.png,ukr,destroyed
Multiple Rocket Launchers,122mm BM-21 'Grad',https://i.postimg.cc/T3HfML5w/gg2.jpg,ukr,destroyed
Multiple Rocket Launchers,122mm BM-21 'Grad',https://i.postimg.cc/hjmS0DjG/gg1.jpg,ukr,destroyed
Multiple Rocket Launchers,122mm BM-21 'Grad',https://twitter.com/UAWeapons/status/1508897454040788993,ukr,destroyed
Multiple Rocket Launchers,122mm BM-21 'Grad',https://i.postimg.cc/Df9KgCX2/f1.jpg,ukr,destroyed
Multiple Rocket Launchers,122mm BM-21 'Grad',https://i.postimg.cc/y8BCqkjt/f2.jpg,ukr,destroyed
Multiple Rocket Launchers,122mm BM-21 'Grad',https://i.postimg.cc/qqxFD9hq/4311.png,ukr,destroyed
Multiple Rocket Launchers,122mm BM-21 'Grad',https://i.postimg.cc/8CwjDC2m/m1.png,ukr,destroyed
Multiple Rocket Launchers,122mm BM-21 'Grad',https://i.postimg.cc/qRzn5nN3/m2.png,ukr,destroyed
Multiple Rocket Launchers,122mm BM-21 'Grad',https://i.postimg.cc/zfxRt8ny/m1.png ,ukr,captured
Multiple Rocket Launchers,122mm BM-21 'Grad',https://i.postimg.cc/3rnRpYg6/5hj.png,ukr,captured
Multiple Rocket Launchers,220mm BM-27 'Uragan',https://twitter.com/UAWeapons/status/1519331831006511104,ukr,destroyed
Multiple Rocket Launchers,220mm BM-27 'Uragan',https://i.postimg.cc/MpZxknr7/437.png,ukr,captured
